grid_id,lat,lon,forest_mask,ndmi,ndvi,forest_pct,ndmi_raw_score,ndmi_hist_mean,ndmi_hist_min,ndmi_hist_max,ndmi_hist_count,ndmi_deviation,moisture_score_calibrated,moisture_class_calibrated,ndmi_calibration_method,map1_distance_m,map1_pressure,map2_distance_m,map2_pressure,mining_pressure_score,mining_pressure_class,fire_count,fire_frp_max,fire_frp_sum,fire_detected,fire_intensity_class,ndvi_hist_mean,ndmi_hist_mean_trend,repeated_fire_count,ndvi_trend_class,ndmi_trend_class,repeated_fire_class,health_score,health_class,health_risk,moisture_risk,mining_risk,fire_risk,historical_risk_score,final_risk_score,final_priority,patrol_action,google_maps_link,system_run_timestamp_local,corrected_health_score,corrected_health_class,corrected_health_risk,corrected_moisture_score,corrected_moisture_class,corrected_moisture_risk,corrected_mining_risk,corrected_mining_class,corrected_fire_risk,corrected_fire_class,corrected_history_risk,corrected_final_risk_score,corrected_final_priority,corrected_patrol_action,pipeline_timestamp
GD-39-35,24.85483291412142,87.37148253186803,0.4387052581762031,-0.020134251,0.4690941546106184,43.87052581762031,40,-0.042992488,-0.050965942,-0.020134251,29,0.0229,67,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,18597.48,0,15063.01,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4567309681390004,-0.042992488,0,STABLE,STABLE,NO_REPEATED_FIRE,47,MODERATE,53,33,0,0,0,23.15,LOW,Routine monitoring,"https://www.google.com/maps?q=24.85483291412142,87.37148253186803",02-05-2026 16:55,63.23,MODERATE,36.77,39.98,DRY_STRESS,48.02,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.44,LOW,Continue monitoring,02-05-2026 16:55
GD-17-10,24.65720445562341,87.12395962210181,0.3095391087590614,-0.021295908,0.4705546642313641,30.95391087590614,40,-0.04756472,-0.055911,-0.021295908,29,0.0263,74,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,47064.15,0,44260.94,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4578665895478176,-0.04756472,0,STABLE,STABLE,NO_REPEATED_FIRE,47,MODERATE,53,26,0,0,0,21.05,LOW,Routine monitoring,"https://www.google.com/maps?q=24.657204455623415,87.12395962210181",02-05-2026 16:55,63.39,MODERATE,36.61,39.81,DRY_STRESS,48.19,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.44,LOW,Continue monitoring,02-05-2026 16:55
GD-00-16,24.50449155587496,87.18336512,0.3191607611317413,-0.014356888,0.461175463,31.916076113174128,41,-0.036167256,-0.063645,-0.014356888,29,0.0218,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,60313.95,0,57101.3,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4573277692896027,-0.036167256,0,STABLE,STABLE,NO_REPEATED_FIRE,46,MODERATE,54,0,0,0,0,13.5,LOW,Routine monitoring,"https://www.google.com/maps?q=24.504491555874957,87.1833651204457",02-05-2026 16:55,62.35,MODERATE,37.65,40.81,MODERATE_MOISTURE,47.15,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.44,LOW,Continue monitoring,02-05-2026 16:55
GD-22-03,24.70212001437297,87.05465320736727,0.5783980717253266,-0.026713899,0.4778445722294527,57.839807172532666,39,-0.044656541,-0.076927,-0.026713899,29,0.0179,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,46993.57,0,44639.57,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4584424610050256,-0.044656541,0,STABLE,STABLE,NO_REPEATED_FIRE,48,MODERATE,52,0,0,0,0,13,LOW,Routine monitoring,"https://www.google.com/maps?q=24.702120014372966,87.05465320736727",02-05-2026 16:55,64.2,MODERATE,35.8,39.04,DRY_STRESS,49.01,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.44,LOW,Continue monitoring,02-05-2026 16:55
GD-00-28,24.50449155587496,87.30217611713348,0.6028957846987385,-0.03217786,0.4851842276095224,60.28957846987385,38,-0.044767569,-0.105211,-0.03217786,29,0.0126,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,57848.74,0,54318.02,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4757633752122699,-0.044767569,0,STABLE,STABLE,NO_REPEATED_FIRE,49,MODERATE,51,0,0,0,0,12.75,LOW,Routine monitoring,"https://www.google.com/maps?q=24.504491555874957,87.30217611713348",02-05-2026 16:55,65.02,MODERATE,34.98,38.26,DRY_STRESS,49.83,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.44,LOW,Continue monitoring,02-05-2026 16:55
GD-37-47,24.836866690621605,87.49029352855581,0.9073595116027432,-0.044741205,0.502239474,90.73595116027433,36,-0.080663471,-0.092412246,-0.044741205,29,0.0359,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,23488.28,0,20459.03,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4714004651428042,-0.080663471,0,STABLE,STABLE,NO_REPEATED_FIRE,50,MODERATE,50,0,0,0,0,12.5,LOW,Routine monitoring,"https://www.google.com/maps?q=24.836866690621605,87.49029352855581",02-05-2026 16:55,66.92,MODERATE,33.08,36.47,DRY_STRESS,51.71,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.44,LOW,Continue monitoring,02-05-2026 16:55
GD-73-51,25.16025871361835,87.52989719,0.3024787671742237,-0.01640296,0.46418523,30.24787671742237,41,-0.020563432,-0.036829723,-0.006414762,28,0.0042,46,DRY,GRID_HISTORY_CALIBRATED,18871.86,0,23411.38,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4634936894490962,-0.020563432,0,STABLE,STABLE,NO_REPEATED_FIRE,46,MODERATE,54,54,0,0,0,29.7,LOW,Routine monitoring,"https://www.google.com/maps?q=25.16025871361835,87.5298971941184",02-05-2026 16:55,62.69,MODERATE,37.31,40.51,MODERATE_MOISTURE,47.46,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.43,LOW,Continue monitoring,02-05-2026 16:55
GD-15-37,24.63923823,87.39128436464932,0.323667434,-0.03291868,0.486915931,32.366743414603505,38,-0.031223466,-0.043946755,0.102002,29,-0.0017,8,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,42501.93,0,38980.97,0,0,NONE,0,,0,FALSE,NO_FIRE,0.472863014,-0.031223466,0,STABLE,STABLE,NO_REPEATED_FIRE,49,MODERATE,51,92,0,0,0,40.35,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=24.639238232123596,87.39128436464932",02-05-2026 16:55,65.21,MODERATE,34.79,38.15,DRY_STRESS,49.94,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.42,LOW,Continue monitoring,02-05-2026 16:55
GD-38-37,24.845849802371514,87.39128436464932,0.9494167937497188,-0.035851527,0.4907365785225772,94.94167937497188,38,-0.0813758,-0.097752665,0.024688,29,0.0455,56,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,19664.58,0,16132.77,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4590131020237067,-0.0813758,0,STABLE,STABLE,NO_REPEATED_FIRE,49,MODERATE,51,44,0,0,0,25.95,LOW,Routine monitoring,"https://www.google.com/maps?q=24.845849802371514,87.39128436464932",02-05-2026 16:55,65.64,MODERATE,34.36,37.74,DRY_STRESS,50.38,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.42,LOW,Continue monitoring,02-05-2026 16:55
GD-53-24,24.98059647862016,87.26257245157089,0.099643467,-0.008013896,0.4532899751703389,9.964346712,42,-0.010809281,-0.035517175,0.001034485,28,0.0028,60,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,10534.8,0,9797.76,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4454671595821895,-0.010809281,0,STABLE,STABLE,NO_REPEATED_FIRE,45,MODERATE,55,40,0,0,0,25.75,LOW,Routine monitoring,"https://www.google.com/maps?q=24.980596478620157,87.26257245157089",02-05-2026 16:55,61.48,MODERATE,38.52,41.71,MODERATE_MOISTURE,46.2,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.42,LOW,Continue monitoring,02-05-2026 16:55
GD-40-47,24.863816025871337,87.49029352855581,0.931974689,-0.049328053,0.5092864855969357,93.19746892,36,-0.047436623,-0.053577,-0.038411344,29,-0.0019,8,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,20821.91,0,18032.31,0,0,NONE,0,,0,FALSE,NO_FIRE,0.5002645055954869,-0.047436623,0,STABLE,STABLE,NO_REPEATED_FIRE,51,MODERATE,49,92,0,0,0,39.85,LOW,Routine monitoring,"https://www.google.com/maps?q=24.863816025871337,87.49029352855581",02-05-2026 16:55,67.7,MODERATE,32.3,35.81,DRY_STRESS,52.4,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.41,LOW,Continue monitoring,02-05-2026 16:55
GD-19-05,24.675170679123237,87.07445504014858,0.4163886119608684,-0.026075218,0.4781209806889405,41.63886119608684,39,-0.054524049,-0.064401773,-0.026075218,29,0.0284,82,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,48109.98,0,45567.58,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4541459708280584,-0.054524049,0,STABLE,STABLE,NO_REPEATED_FIRE,48,MODERATE,52,18,0,0,0,18.4,LOW,Routine monitoring,"https://www.google.com/maps?q=24.675170679123234,87.07445504014858",02-05-2026 16:55,64.24,MODERATE,35.76,39.13,DRY_STRESS,48.91,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.4,LOW,Continue monitoring,02-05-2026 16:55
GD-75-11,25.178224937118166,87.13386053849247,0.1685340686710547,0.022454801,0.4129009366354315,16.853406867105473,46,0.039672516,-0.087038,0.094975411,29,-0.0172,60,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,25161.57,0,30382.93,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4779112973402135,0.039672516,0,DECLINING,STABLE,NO_REPEATED_FIRE,41,MODERATE,59,40,0,0,10,27.25,LOW,Routine monitoring,"https://www.google.com/maps?q=25.178224937118166,87.13386053849247",02-05-2026 16:55,56.99,MODERATE,43.01,46.06,MODERATE_MOISTURE,41.63,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.39,LOW,Continue monitoring,02-05-2026 16:55
GD-73-07,25.16025871361835,87.09425687292986,0.2074274388963805,0.031770817,0.4001872458593642,20.742743889638053,47,0.021071329,-0.095507,0.031770817,29,0.0107,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,27573.45,0,32317.34,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4310770370211497,0.021071329,0,STABLE,STABLE,NO_REPEATED_FIRE,40,MODERATE,60,0,0,0,0,15,LOW,Routine monitoring,"https://www.google.com/maps?q=25.16025871361835,87.09425687292986",02-05-2026 16:55,55.58,MODERATE,44.42,47.4,MODERATE_MOISTURE,40.23,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.39,LOW,Continue monitoring,02-05-2026 16:55
GD-51-25,24.96263025512034,87.27247336796154,0.4011755915317587,-0.008018001,0.4548520012326899,40.11755915317588,42,-0.01710044,-0.0266,-0.007675076,29,0.0091,42,DRY,GRID_HISTORY_CALIBRATED,10897.9,0,9379.42,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4504506118107149,-0.01710044,0,STABLE,STABLE,NO_REPEATED_FIRE,45,MODERATE,55,58,0,0,0,31.15,LOW,Routine monitoring,"https://www.google.com/maps?q=24.96263025512034,87.27247336796154",02-05-2026 16:55,61.65,MODERATE,38.35,41.71,MODERATE_MOISTURE,46.2,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.37,LOW,Continue monitoring,02-05-2026 16:55
GD-00-12,24.50449155587496,87.14376145,0.220921221,-0.009069596,0.4574641849632997,22.092122117848103,42,-0.034295831,-0.048729009,0.045613,29,0.0252,47,DRY,GRID_HISTORY_CALIBRATED,61588.16,0,58467.99,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4457484845093909,-0.034295831,0,STABLE,STABLE,NO_REPEATED_FIRE,46,MODERATE,54,53,0,0,0,29.4,LOW,Routine monitoring,"https://www.google.com/maps?q=24.504491555874957,87.1437614548831",02-05-2026 16:55,61.94,MODERATE,38.06,41.56,MODERATE_MOISTURE,46.36,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.33,LOW,Continue monitoring,02-05-2026 16:55
GD-22-12,24.70212001437297,87.14376145,0.3933680842077075,-0.009622718,0.4580182717304624,39.33680842077075,41,-0.027901718,-0.086041,-0.009622718,29,0.0183,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,41758.68,0,38999.61,0,0,NONE,0,,0,FALSE,NO_FIRE,0.452914117,-0.027901718,0,STABLE,STABLE,NO_REPEATED_FIRE,46,MODERATE,54,0,0,0,0,13.5,LOW,Routine monitoring,"https://www.google.com/maps?q=24.702120014372966,87.1437614548831",02-05-2026 16:55,62,MODERATE,38,41.48,MODERATE_MOISTURE,46.44,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.33,LOW,Continue monitoring,02-05-2026 16:55
GD-01-41,24.51347466762487,87.43088803021192,0.6453734595365667,-0.034616219,0.4922049593679468,64.53734595365667,38,-0.032697102,-0.04646,-0.026326378,29,-0.0019,24,VERY_DRY,GRID_HISTORY_CALIBRATED,56681.72,0,53147.84,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4867695172827513,-0.032697102,0,STABLE,STABLE,NO_REPEATED_FIRE,49,MODERATE,51,76,0,0,0,35.55,LOW,Routine monitoring,"https://www.google.com/maps?q=24.51347466762487,87.43088803021192",02-05-2026 16:55,65.8,MODERATE,34.2,37.91,DRY_STRESS,50.19,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.32,LOW,Continue monitoring,02-05-2026 16:55
GD-26-37,24.73805246,87.39128436464932,0.5620089393409985,-0.043517445,0.5042229160227315,56.20089393409985,37,-0.0911736,-0.10621391,-0.043517445,29,0.0477,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,31572.56,0,28047.7,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4675229883569818,-0.0911736,0,STABLE,STABLE,NO_REPEATED_FIRE,50,MODERATE,50,0,0,0,0,12.5,LOW,Routine monitoring,"https://www.google.com/maps?q=24.7380524613726,87.39128436464932",02-05-2026 16:55,67.14,MODERATE,32.86,36.64,DRY_STRESS,51.53,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.32,LOW,Continue monitoring,02-05-2026 16:55
GD-80-50,25.22314049586772,87.51999627772776,0.8859438454022953,0.006339789,0.4371673917656482,88.59438454022953,44,-0.00051129,-0.008524896,0.00810472,28,0.0069,35,DRY,GRID_HISTORY_CALIBRATED,23501.57,0,28549.9,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4237021225991739,-0.00051129,0,STABLE,STABLE,NO_REPEATED_FIRE,44,MODERATE,56,65,0,0,0,33.5,LOW,Routine monitoring,"https://www.google.com/maps?q=25.223140495867717,87.51999627772776",02-05-2026 16:55,59.69,MODERATE,40.31,43.76,MODERATE_MOISTURE,44.05,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.31,LOW,Continue monitoring,02-05-2026 16:55
GD-12-18,24.61228889687387,87.20316695,0.3677042289302456,-0.034210552,0.491897313,36.77042289302456,38,-0.072480204,-0.103625,-0.034210552,29,0.0383,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,48330.11,0,45167.14,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4710060865484285,-0.072480204,0,STABLE,STABLE,NO_REPEATED_FIRE,49,MODERATE,51,0,0,0,0,12.75,LOW,Routine monitoring,"https://www.google.com/maps?q=24.61228889687387,87.203166953227",02-05-2026 16:55,65.77,MODERATE,34.23,37.97,DRY_STRESS,50.13,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.31,LOW,Continue monitoring,02-05-2026 16:55
GD-41-42,24.872799137621243,87.44078894660257,0.9449617505781897,-0.053959863,0.5186621320395143,94.49617505781896,35,-0.072501572,-0.084952686,0.024003,29,0.0185,33,VERY_DRY,GRID_HISTORY_CALIBRATED,17897.87,0,14520.48,0,0,NONE,0,,0,FALSE,NO_FIRE,0.5031292161293378,-0.072501572,0,STABLE,STABLE,NO_REPEATED_FIRE,52,MODERATE,48,67,0,0,0,32.1,LOW,Routine monitoring,"https://www.google.com/maps?q=24.872799137621243,87.44078894660257",02-05-2026 16:55,68.74,MODERATE,31.26,35.15,DRY_STRESS,53.09,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.3,LOW,Continue monitoring,02-05-2026 16:55
GD-10-06,24.59432267337405,87.08435595653921,0.1470500434264517,-0.005016503,0.4528860627725806,14.705004342645172,42,-0.013088642,-0.052173,-0.001939529,29,0.0081,99,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,55098,0,52288.84,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4464299631299452,-0.013088642,0,STABLE,STABLE,NO_REPEATED_FIRE,45,MODERATE,55,1,0,0,0,14.05,LOW,Routine monitoring,"https://www.google.com/maps?q=24.59432267337405,87.08435595653921",02-05-2026 16:55,61.43,MODERATE,38.57,42.14,MODERATE_MOISTURE,45.75,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.3,LOW,Continue monitoring,02-05-2026 16:55
GD-05-18,24.549407114624504,87.20316695,0.2776570005337123,-0.015470535,0.4668500817603794,27.76570005337123,41,-0.043606772,-0.066485,-0.015470535,29,0.0281,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,54976.08,0,51752.74,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4508070517951602,-0.043606772,0,STABLE,STABLE,NO_REPEATED_FIRE,47,MODERATE,53,0,0,0,0,13.25,LOW,Routine monitoring,"https://www.google.com/maps?q=24.549407114624504,87.203166953227",02-05-2026 16:55,62.98,MODERATE,37.02,40.65,MODERATE_MOISTURE,47.32,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.3,LOW,Continue monitoring,02-05-2026 16:55
GD-11-19,24.60330578512396,87.21306786961765,0.4644712558161374,-0.027492708,0.4829931617410688,46.44712558161375,39,-0.062082531,-0.076425,-0.027492708,29,0.0346,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,48970.95,0,45769.79,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4621851990137104,-0.062082531,0,STABLE,STABLE,NO_REPEATED_FIRE,48,MODERATE,52,0,0,0,0,13,LOW,Routine monitoring,"https://www.google.com/maps?q=24.60330578512396,87.21306786961765",02-05-2026 16:55,64.78,MODERATE,35.22,38.93,DRY_STRESS,49.12,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.3,LOW,Continue monitoring,02-05-2026 16:55
GD-31-51,24.782968020122148,87.52989719,0.181550258,-0.019913888,0.4733049893210091,18.1550258,40,-0.014308327,-0.019913888,-0.003805198,28,-0.0056,0,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,30615.88,0,27644.97,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4728459379157322,-0.014308327,0,STABLE,STABLE,NO_REPEATED_FIRE,47,MODERATE,53,100,0,0,0,43.25,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=24.782968020122148,87.5298971941184",02-05-2026 16:55,63.7,MODERATE,36.3,40.01,MODERATE_MOISTURE,47.99,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.29,LOW,Continue monitoring,02-05-2026 16:55
GD-48-45,24.935680919870613,87.47049169577451,0.5544549206386465,-0.016137255,0.4681219859964539,55.445492063864656,41,-0.026020532,-0.055486,-0.016137255,29,0.0099,84,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,12971.06,0,10973.44,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4543026512032747,-0.026020532,0,STABLE,STABLE,NO_REPEATED_FIRE,47,MODERATE,53,16,0,0,0,18.05,LOW,Routine monitoring,"https://www.google.com/maps?q=24.935680919870613,87.47049169577451",02-05-2026 16:55,63.12,MODERATE,36.88,40.55,MODERATE_MOISTURE,47.42,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.29,LOW,Continue monitoring,02-05-2026 16:55
GD-42-37,24.88178224937116,87.39128436464932,0.3262121779797796,-0.024490893,0.4792250741833515,32.62121779797796,39,-0.059762971,-0.070831162,-0.024490893,29,0.0353,98,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,15704.72,0,12170.33,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4562467198150112,-0.059762971,0,STABLE,STABLE,NO_REPEATED_FIRE,48,MODERATE,52,2,0,0,0,13.6,LOW,Routine monitoring,"https://www.google.com/maps?q=24.881782249371156,87.39128436464932",02-05-2026 16:55,64.36,MODERATE,35.64,39.36,DRY_STRESS,48.67,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.29,LOW,Continue monitoring,02-05-2026 16:55
GD-05-17,24.549407114624504,87.19326603683636,0.1410228263774157,-0.008836973,0.4587092513010412,14.102282637741572,42,-0.034179241,-0.055124,-0.008836973,29,0.0253,98,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,55264.61,0,52065.4,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4462630250435983,-0.034179241,0,STABLE,STABLE,NO_REPEATED_FIRE,46,MODERATE,54,2,0,0,0,14.1,LOW,Routine monitoring,"https://www.google.com/maps?q=24.549407114624504,87.19326603683636",02-05-2026 16:55,62.08,MODERATE,37.92,41.59,MODERATE_MOISTURE,46.33,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.27,LOW,Continue monitoring,02-05-2026 16:55
GD-69-35,25.12432626661871,87.37148253186803,0.4245804867634521,-0.004206793,0.4528601548367116,42.458048676345214,42,-0.024282428,-0.092869,-0.004206793,29,0.0201,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,8118.21,0,13586.21,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4415051908033083,-0.024282428,0,STABLE,STABLE,NO_REPEATED_FIRE,45,MODERATE,55,0,0,0,0,13.75,LOW,Routine monitoring,"https://www.google.com/maps?q=25.12432626661871,87.37148253186803",02-05-2026 16:55,61.43,MODERATE,38.57,42.26,MODERATE_MOISTURE,45.63,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.26,LOW,Continue monitoring,02-05-2026 16:55
GD-38-43,24.845849802371514,87.45068986299322,0.9917006985701976,-0.052393415,0.518020427,99.17006985701975,35,-0.0825527,-0.110843,-0.052393415,29,0.0302,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,21043.85,0,17648.34,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4958291428505314,-0.0825527,0,STABLE,STABLE,NO_REPEATED_FIRE,52,MODERATE,48,0,0,0,0,12,LOW,Routine monitoring,"https://www.google.com/maps?q=24.845849802371514,87.45068986299322",02-05-2026 16:55,68.67,MODERATE,31.33,35.37,DRY_STRESS,52.86,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.26,LOW,Continue monitoring,02-05-2026 16:55
GD-53-49,24.98059647862016,87.51009536133711,0.4976846712211776,-0.018371224,0.4722083234513923,49.76846712211776,40,-0.032668333,-0.044914651,-0.018371224,28,0.0143,58,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,12828.57,0,12949.79,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4575179687412484,-0.032668333,0,STABLE,STABLE,NO_REPEATED_FIRE,47,MODERATE,53,42,0,0,0,25.85,LOW,Routine monitoring,"https://www.google.com/maps?q=24.980596478620157,87.51009536133711",02-05-2026 16:55,63.58,MODERATE,36.42,40.23,MODERATE_MOISTURE,47.76,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.25,LOW,Continue monitoring,02-05-2026 16:55
GD-01-14,24.51347466762487,87.16356328766442,0.3372564800770296,-0.01121079,0.4627535860251761,33.72564800770296,41,-0.032936137,-0.070514,-0.01121079,29,0.0217,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,59979.24,0,56819.92,0,0,NONE,0,,0,FALSE,NO_FIRE,0.454542543,-0.032936137,0,STABLE,STABLE,NO_REPEATED_FIRE,46,MODERATE,54,0,0,0,0,13.5,LOW,Routine monitoring,"https://www.google.com/maps?q=24.51347466762487,87.16356328766442",02-05-2026 16:55,62.53,MODERATE,37.47,41.26,MODERATE_MOISTURE,46.68,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.24,LOW,Continue monitoring,02-05-2026 16:55
GD-28-06,24.756018684872423,87.08435595653921,0.037621691,-0.015653633,0.4687607000623798,3.7621690862510624,41,-0.022158607,-0.103475,-0.015653633,24,0.0065,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,40523.29,0,38286.87,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4607740992326398,-0.022158607,0,STABLE,STABLE,NO_REPEATED_FIRE,47,MODERATE,53,0,0,0,0,13.25,LOW,Routine monitoring,"https://www.google.com/maps?q=24.756018684872423,87.08435595653921",02-05-2026 16:55,63.2,MODERATE,36.8,40.62,MODERATE_MOISTURE,47.35,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.24,LOW,Continue monitoring,02-05-2026 16:55
GD-15-15,24.63923823,87.17346420405505,0.4900579876595695,-0.020956985,0.4760469489059157,49.00579876595695,40,-0.045915861,-0.113807,-0.020956985,29,0.025,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,46611.08,0,43583.48,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4663315725211358,-0.045915861,0,STABLE,STABLE,NO_REPEATED_FIRE,48,MODERATE,52,0,0,0,0,13,LOW,Routine monitoring,"https://www.google.com/maps?q=24.639238232123596,87.17346420405505",02-05-2026 16:55,64.01,MODERATE,35.99,39.86,DRY_STRESS,48.14,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.24,LOW,Continue monitoring,02-05-2026 16:55
GD-81-18,25.232123607617623,87.20316695,0.03000179,0.047732082,0.3839259415937281,3.000178971776897,50,0.053102906,0.047732082,0.06962523,23,-0.0054,0,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,24456.89,0,30463.81,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4043124089128002,0.053102906,0,STABLE,STABLE,NO_REPEATED_FIRE,38,STRESSED,62,100,0,0,0,45.5,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.232123607617623,87.203166953227",02-05-2026 16:55,53.77,MODERATE,46.23,49.68,MODERATE_MOISTURE,37.84,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.22,LOW,Continue monitoring,02-05-2026 16:55
GD-55-48,24.99856270211998,87.50019444494646,0.2959447434514861,-0.018489159,0.4734414012185021,29.59447434514861,40,-0.024745138,-0.03310627,-0.010387337,28,0.0063,34,VERY_DRY,GRID_HISTORY_CALIBRATED,11148.01,0,11858.19,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4695772940473599,-0.024745138,0,STABLE,STABLE,NO_REPEATED_FIRE,47,MODERATE,53,66,0,0,0,33.05,LOW,Routine monitoring,"https://www.google.com/maps?q=24.99856270211998,87.50019444494646",02-05-2026 16:55,63.72,MODERATE,36.28,40.22,MODERATE_MOISTURE,47.77,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,26.22,LOW,Continue monitoring,02-05-2026 16:55
