grid_id,lat,lon,google_maps_link,forest_pct,ndvi,ndmi,health_class,moisture_class_calibrated,ndvi_trend_class,ndmi_trend_class,ndvi_change_from_365d,ndmi_change_from_365d,hansen_loss_pct,fire_count,fire_detected,repeated_fire_count,repeated_fire_class,final_priority,final_risk_score,ecological_watch_level,chronic_repeated_stress_flag,soilgrids_soc,carbon_engine_version,carbon_engine_run_time,genuine_carbon_score,raw_carbon_score_before_cap,genuine_carbon_class,carbon_recommendation,field_verification_required,genuine_carbon_reason,forest_persistence_component,fris_ecological_component,ndvi_trend_history_component,ndmi_trend_history_component,fire_history_component,hansen_loss_component,soilgrids_soc_component,weight_forest_persistence,weight_fris_ecological_score,weight_ndvi_trend_history,weight_ndmi_trend_history,weight_fire_history,weight_hansen_loss,weight_soilgrids_soc,soilgrids_soc,carbon_stock_ton,carbon_stock_co2e_ton,carbon_change_co2e_ton,forest_area_for_carbon_ha,carbon_claim_status,genuine_carbon_rank
GD-60-40,25.04347829,87.50098711486272,"https://www.google.com/maps?q=25.04347829016,87.50098711486272",99.81854395,0.7008134969371369,0.2647828997188955,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0262,0.0165,2.28,0,False,0,NO_REPEATED_FIRE,LOW,18.61,MEDIUM_ECOLOGICAL_VERIFICATION,True,238.38,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,84.6,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 84.60/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=81.39; NDVI Trend History=65.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=238.38).,100,81.39,65.0,65.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,238.38,3942.807,14456.96,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,349
GD-52-41,24.97161339616355,87.51088803127705,"https://www.google.com/maps?q=24.97161339616355,87.51088803127705",95.47180217043228,0.7108808774975833,0.2508116370163608,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0357,0.028,0.36,0,False,0,NO_REPEATED_FIRE,LOW,18.4,MEDIUM_ECOLOGICAL_VERIFICATION,True,237.07,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,79.9,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 79.90/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=81.6; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=237.07).,100,81.6,20.0,65.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,237.07,3866.742,14178.055,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,350
GD-59-40,25.03449517841049,87.50098711486311,"https://www.google.com/maps?q=25.034495178410495,87.50098711486311",98.93833617990322,0.7106904289536269,0.2601989083444468,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0328,0.0152,0.98,0,False,0,NO_REPEATED_FIRE,LOW,18.4,MEDIUM_ECOLOGICAL_VERIFICATION,True,240.39,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,79.9,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 79.90/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=81.6; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=240.39).,100,81.6,20.0,65.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,240.39,4041.883,14820.238,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,351
GD-56-36,25.00754584316245,87.46138345,"https://www.google.com/maps?q=25.00754584316245,87.4613834492192",99.9477652753656,0.7471736469450954,0.2661325309100944,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0497,0.0151,4.45,0,False,0,NO_REPEATED_FIRE,LOW,17.56,MEDIUM_ECOLOGICAL_VERIFICATION,True,238.82,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,78.11,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 78.11/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=82.44; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=238.82).,100,82.44,20.0,65.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,238.82,4446.497,16303.822,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,352
GD-56-38,25.0075458431622,87.48118528204172,"https://www.google.com/maps?q=25.007545843162198,87.48118528204172",96.61107291946878,0.7288690055851447,0.2422369820268128,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0416,0.0119,0.65,0,False,0,NO_REPEATED_FIRE,LOW,18.24,MEDIUM_ECOLOGICAL_VERIFICATION,True,253.95,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,79.94,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 79.94/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=81.76; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=253.95).,100,81.76,20.0,65.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,253.95,3609.784,13235.875,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,353
GD-34-29,24.8099173846706,87.39207703,"https://www.google.com/maps?q=24.809917384670598,87.3920770343469",99.55541702736774,0.7247759223805813,0.2460444536826442,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0374,0.0207,14.74,0,False,0,NO_REPEATED_FIRE,LOW,18.19,MEDIUM_ECOLOGICAL_VERIFICATION,True,205.89,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,73.45,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 73.45/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=81.81; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=35; SoilGrids SOC Score=100 (soilgrids_soc=205.89).,100,81.81,20.0,65.0,100,35,100,25%,25%,15%,10%,10%,10%,5%,205.89,2925.201,10725.736,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,354
GD-38-35,24.84584983,87.45148253281408,"https://www.google.com/maps?q=24.845849831669,87.45148253281408",98.85490561083444,0.7161160145770626,0.2475284526588876,HEALTHY,GOOD_MOISTURE,IMPROVING,IMPROVING,-0.0067,0.064,16.28,0,False,0,NO_REPEATED_FIRE,LOW,18.19,MEDIUM_ECOLOGICAL_VERIFICATION,True,236.01,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,85.2,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 85.20/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=81.81; NDVI Trend History=85.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=35; SoilGrids SOC Score=100 (soilgrids_soc=236.01).,100,81.81,85.0,85.0,100,35,100,25%,25%,15%,10%,10%,10%,5%,236.01,2583.229,9471.839,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,355
GD-35-27,24.818900496420586,87.37227520152376,"https://www.google.com/maps?q=24.818900496420582,87.37227520152376",95.78629987059236,0.7259109608483048,0.2504485819551061,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,-0.0016,0.0875,5.64,0,False,0,NO_REPEATED_FIRE,LOW,17.98,MEDIUM_ECOLOGICAL_VERIFICATION,True,242.56,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,84.75,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 84.75/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=82.02; NDVI Trend History=65.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=60; SoilGrids SOC Score=100 (soilgrids_soc=242.56).,100,82.02,65.0,85.0,100,60,100,25%,25%,15%,10%,10%,10%,5%,242.56,2659.294,9750.743,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,356
GD-45-35,24.90873161391694,87.45148253,"https://www.google.com/maps?q=24.90873161391694,87.4514825328117",93.12044548818676,0.731073609,0.2487257631127584,HEALTHY,GOOD_MOISTURE,IMPROVING,IMPROVING,-0.0259,0.0636,6.15,0,False,0,NO_REPEATED_FIRE,LOW,17.98,MEDIUM_ECOLOGICAL_VERIFICATION,True,199.76,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,87.75,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 87.75/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=82.02; NDVI Trend History=85.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=60; SoilGrids SOC Score=100 (soilgrids_soc=199.76).,100,82.02,85.0,85.0,100,60,100,25%,25%,15%,10%,10%,10%,5%,199.76,2932.871,10753.861,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,357
GD-57-39,25.0165289549116,87.49108619845262,"https://www.google.com/maps?q=25.016528954911596,87.49108619845262",99.94556126865729,0.729484454,0.2617362113985412,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0487,0.0258,2.13,0,False,0,NO_REPEATED_FIRE,LOW,17.98,MEDIUM_ECOLOGICAL_VERIFICATION,True,261.1,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,78.0,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 78.00/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=82.02; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=261.10).,100,82.02,20.0,65.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,261.1,4799.335,17597.562,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,358
GD-35-29,24.818900496420387,87.39207703,"https://www.google.com/maps?q=24.818900496420387,87.3920770343466",99.99092687810956,0.7430701093657952,0.3001305764771147,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,-0.0434,0.0245,2.58,0,False,0,NO_REPEATED_FIRE,LOW,17.77,MEDIUM_ECOLOGICAL_VERIFICATION,True,219.26,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,80.06,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 80.06/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=82.23; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=219.26).,100,82.23,20.0,85.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,219.26,3423.138,12551.505,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,359
GD-56-37,25.007545843162323,87.47128436563047,"https://www.google.com/maps?q=25.007545843162323,87.47128436563047",98.19006553407296,0.7356013016161508,0.2550545295962257,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.035,0.0239,3.12,0,False,0,NO_REPEATED_FIRE,LOW,20.89,MEDIUM_ECOLOGICAL_VERIFICATION,True,216.29,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,77.28,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 77.28/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=79.11; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=216.29).,100,79.11,20.0,65.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,216.29,3576.546,13114.001,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,360
GD-35-30,24.81890049642028,87.40197795075802,"https://www.google.com/maps?q=24.81890049642028,87.40197795075802",97.94794447534048,0.7570961125777034,0.3203081125708298,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,-0.0459,0.0271,5.29,0,False,0,NO_REPEATED_FIRE,LOW,17.35,MEDIUM_ECOLOGICAL_VERIFICATION,True,214.98,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,78.16,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 78.16/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=82.65; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=60; SoilGrids SOC Score=100 (soilgrids_soc=214.98).,100,82.65,20.0,85.0,100,60,100,25%,25%,15%,10%,10%,10%,5%,214.98,3204.531,11749.948,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,361
GD-37-32,24.83686672,87.42177978,"https://www.google.com/maps?q=24.8368667199196,87.4217797835802",100.0,0.7710195347809837,0.313871333,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0484,0.0295,15.35,0,False,0,NO_REPEATED_FIRE,LOW,17.14,MEDIUM_ECOLOGICAL_VERIFICATION,True,277.07,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,73.72,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 73.72/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=82.86; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=35; SoilGrids SOC Score=100 (soilgrids_soc=277.07).,100,82.86,20.0,65.0,100,35,100,25%,25%,15%,10%,10%,10%,5%,277.07,10188.43,37357.578,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,362
GD-12-32,24.61228892617204,87.42177978358815,"https://www.google.com/maps?q=24.612288926172038,87.42177978358815",92.41461833,0.697145845,0.2104523580754234,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.044,0.027,5.72,0,False,0,NO_REPEATED_FIRE,LOW,16.06,MEDIUM_ECOLOGICAL_VERIFICATION,True,190.54,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,76.48,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 76.48/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=83.94; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=60; SoilGrids SOC Score=100 (soilgrids_soc=190.54).,100,83.94,20.0,65.0,100,60,100,25%,25%,15%,10%,10%,10%,5%,190.54,3823.277,14018.682,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,363
GD-54-37,24.989579619663225,87.47128436563118,"https://www.google.com/maps?q=24.989579619663225,87.47128436563118",88.19430286223205,0.7129274990931432,0.203404384842276,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0242,0.0193,1.66,0,False,0,NO_REPEATED_FIRE,LOW,20.74,MEDIUM_ECOLOGICAL_VERIFICATION,True,254.8,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,84.06,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 84.06/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=79.26; NDVI Trend History=65.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=254.80).,100,79.26,65.0,65.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,254.8,3095.867,11351.513,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,364
GD-27-35,24.74703560242108,87.45148253281782,"https://www.google.com/maps?q=24.74703560242108,87.45148253281782",88.61249456521344,0.6377687352935193,0.209919740554641,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,-0.0619,0.0479,0.0,0,False,0,NO_REPEATED_FIRE,LOW,20.87,MEDIUM_ECOLOGICAL_VERIFICATION,True,162.0,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,81.28,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 81.28/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=79.13; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=162.00).,100,79.13,20.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,162.0,3639.187,13343.686,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,365
GD-51-41,24.962630284413954,87.51088803127745,"https://www.google.com/maps?q=24.962630284413954,87.51088803127745",85.99081016958559,0.6545198435742227,0.2267715638397364,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,-0.0565,0.0464,0.0,0,False,0,NO_REPEATED_FIRE,LOW,20.66,MEDIUM_ECOLOGICAL_VERIFICATION,True,207.56,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,81.34,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 81.34/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=79.34; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=207.56).,100,79.34,20.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,207.56,3824.555,14023.369,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,366
GD-81-43,25.232123636896343,87.53068986408795,"https://www.google.com/maps?q=25.232123636896343,87.53068986408795",93.71479176,0.4768380496367664,0.1940938281171115,MODERATE,GOOD_MOISTURE,DECLINING,STABLE,-0.1581,0.0422,0.0,0,False,0,NO_REPEATED_FIRE,LOW,20.65,MEDIUM_ECOLOGICAL_VERIFICATION,True,214.78,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,81.34,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 81.34/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=79.35; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=214.78).,100,79.35,20.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,214.78,4359.566,15985.074,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,367
GD-19-33,24.67517070842196,87.43168069999746,"https://www.google.com/maps?q=24.675170708421962,87.43168069999746",91.56644124991362,0.685683709,0.2551318336321824,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,-0.0673,0.0602,31.09,0,False,0,NO_REPEATED_FIRE,LOW,25.74,MEDIUM_ECOLOGICAL_VERIFICATION,True,207.58,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,71.06,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 71.06/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=74.26; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=10; SoilGrids SOC Score=100 (soilgrids_soc=207.58).,100,74.26,20.0,85.0,100,10,100,25%,25%,15%,10%,10%,10%,5%,207.58,3550.978,13020.251,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,368
GD-52-40,24.971613396163686,87.50098711486577,"https://www.google.com/maps?q=24.971613396163686,87.50098711486577",98.85682691014507,0.7045823952816231,0.2465585772826764,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0454,0.0314,2.95,0,False,0,NO_REPEATED_FIRE,LOW,20.43,MEDIUM_ECOLOGICAL_VERIFICATION,True,233.46,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,79.39,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 79.39/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=79.57; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=233.46).,100,79.57,20.0,85.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,233.46,7243.636,26559.999,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,369
GD-56-39,25.007545843162067,87.49108619845299,"https://www.google.com/maps?q=25.007545843162067,87.49108619845299",93.70357850689766,0.6962124846190242,0.2133996556460835,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,-0.0006,0.0309,0.11,0,False,0,NO_REPEATED_FIRE,LOW,19.91,MEDIUM_ECOLOGICAL_VERIFICATION,True,228.56,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,91.27,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 91.27/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=80.09; NDVI Trend History=85.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=228.56).,100,80.09,85.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,228.56,3398.848,12462.443,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,370
GD-41-36,24.872799166918064,87.46138344922443,"https://www.google.com/maps?q=24.872799166918064,87.46138344922443",92.80145625385389,0.6929824378163776,0.201561404831048,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0311,0.0326,5.92,0,False,0,NO_REPEATED_FIRE,LOW,19.86,MEDIUM_ECOLOGICAL_VERIFICATION,True,252.07,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,77.53,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 77.53/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=80.14; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=60; SoilGrids SOC Score=100 (soilgrids_soc=252.07).,100,80.14,20.0,85.0,100,60,100,25%,25%,15%,10%,10%,10%,5%,252.07,3502.398,12842.127,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,371
GD-58-40,25.025512066660983,87.50098711486348,"https://www.google.com/maps?q=25.025512066660983,87.50098711486348",99.87298076779388,0.737332093,0.2591023659704634,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0258,0.0211,2.09,0,False,0,NO_REPEATED_FIRE,LOW,19.33,MEDIUM_ECOLOGICAL_VERIFICATION,True,276.13,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,84.42,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 84.42/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=80.67; NDVI Trend History=65.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=276.13).,100,80.67,65.0,65.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,276.13,4252.819,15593.67,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,372
GD-41-34,24.872799166918316,87.44158161640169,"https://www.google.com/maps?q=24.872799166918313,87.44158161640169",96.51503291229318,0.6720847165076328,0.1979816642119546,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,-0.0255,0.09,7.53,0,False,0,NO_REPEATED_FIRE,LOW,19.24,MEDIUM_ECOLOGICAL_VERIFICATION,True,259.37,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,84.44,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 84.44/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=80.76; NDVI Trend History=65.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=60; SoilGrids SOC Score=100 (soilgrids_soc=259.37).,100,80.76,65.0,85.0,100,60,100,25%,25%,15%,10%,10%,10%,5%,259.37,3082.444,11302.295,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,373
